L,D,C,PC,time,OPT,node_count,obj_bound,root_time,root_bestobj,root_bestbound,root_gap,Biter,Bcuts,time_slave,Siter,Scuts,time_subtour,Sroot_iter,Srootfrac_cuts,time_sub_root,LP_time,LP_obj
518.98,65.82,2,0.75,1078.49,3108.75,790,3109.06,176.607,3110.5,3111.53,0.000332631,857,0,6.14762,857,20992,3.89291,0,0,0,110.57,3128.75
518.98,16.46,4,0.5,1310.15,3031.5,818,3031.5,266.529,3033.5,3036.74,0.00106691,850,1,0.682231,850,17269,4.41276,2,134,0.07087,156.581,3071.5
518.98,16.46,4,0.75,1095.85,3108.75,795,3109.06,223.547,2408.5,3111.61,0.291928,857,0,0.697798,857,18797,5.00138,2,68,0.05743,158.272,3128.75
518.98,32.91,4,0.5,2647.27,3031.5,1365,3031.5,240.423,1548,3036.82,0.96177,1406,1,3.88541,1406,27239,4.41015,0,0,0,163.319,3071.5
518.98,32.91,4,0.75,1053.28,3108.75,928,3109.04,242.488,1760,3111.44,0.767862,950,0,2.81892,950,18835,3.54681,0,0,0,168.302,3128.75
518.98,65.82,4,0.5,1717.12,3031.5,959,3031.71,167.964,3035,3036.82,0.000598972,971,0,6.21804,971,23149,4.40682,0,0,0,110.032,3071.5
518.98,65.82,4,0.75,1215,3108.75,1007,3109.05,169.233,63.75,3111.57,47.8089,1035,0,6.71304,1035,25101,4.51452,0,0,0,110.553,3128.75
518.98,16.46,10,0.5,1125.67,3031.5,829,3031.5,236.881,3028.5,3036.67,0.00269798,910,1,0.710785,910,18517,4.94923,2,37,0.064099,157.377,3071.5
518.98,16.46,10,0.75,681.425,3108.75,630,3108.95,234.722,1943.5,3111.34,0.600894,667,0,0.527915,667,11687,3.62499,0,0,0,164.792,3128.75
518.98,32.91,10,0.5,1421.91,3031.5,852,3031.74,240.333,3033,3037.21,0.00138644,875,0,2.03067,875,20355,5.66578,1,146,0.030221,163.079,3071.5
518.98,32.91,10,0.75,1421.79,3108.75,761,3108.96,236.724,1779.25,3111.34,0.748678,818,0,1.83262,818,19689,5.55341,1,30,0.036341,165.378,3128.75
518.98,65.82,10,0.5,906.181,3031.5,715,3031.57,163.014,1440.5,3036.91,1.10823,754,0,3.65101,754,19707,3.58719,0,0,0,110.191,3071.5
518.98,65.82,10,0.75,1093.21,3108.75,787,3109,160.169,1151.25,3111.5,1.70271,825,0,3.83827,825,20248,4.48097,0,0,0,110.631,3128.75
